CID,IsomericSMILES,Descriptors,MolecularWeight,Descriptor Count
61073,CC1=CCCC(C1C=C(C)C(=O)C)(C)C,herbal;flower,206.167065324,2
61079,CC1CCC(CC2=C1CCC2C)C(C)(C)OC(=O)C,flower;green,264.208930136,2
61085,CC(C)C(=O)OCCC(C)CCCC(=C)C,fruity;flower,226.193280072,2
61091,CC(C)CC(=O)OCC=CC1=CC=CC=C1,alcohol;savory;herbal;fruity;flower,218.130679816,5
61092,CC(CCCC(=C)C)CCOC=O,aquatic;green;fruity;flower,184.14632988,4
61093,CCCC(=O)OCCC(C)CCCC(=C)C,fruity;flower,226.193280072,2
61096,CCCCCCCCOC(=O)CC,savory;green;herbal;fruity;flower,186.161979944,5
61097,CC=CCCCCCCCC=O,flower;aquatic;fruity;green,168.15141526,4
61098,CCC(=O)OC(C)(CCC=C(C)C)C=C,alcohol;aquatic;fruity;flower,210.161979944,4
61123,C[C@]12CC[C@H](C1)C([C@@H]2O)(C)C,herbal,154.135765196,1
61124,CC1=C(C(CCC1)(C)C)CC=O,aquatic;herbal;fruity;flower,166.135765196,4
61125,CC1(CC2C1CCC3(CCCC2(C3)O)C)C,earthy;green,222.198365452,2
61126,CC1=CC(C2CC1C2(C)C)O,aquatic;herbal;woody,152.120115132,3
61128,CC1=CCCC(=C(C)C)C1=O,herbal,150.104465068,1
61129,CC1(CCCC2(C1CCC3(C2CC(=O)O3)C)C)C,herbal,250.193280072,1
61130,CC1(C2CC=C(C1C2)C=O)C,spices;aquatic;herbal;green,150.104465068,4
61134,CCCCOCC1=CC=CC=C1,aquatic;fruity;flower,164.120115132,3
61135,CC=CC(=O)OCC(C)C,alcohol;savory;fruity;green,142.099379688,4
61137,CCCCC(=O)OCCCC,aquatic;fruity;green,158.130679816,3
61138,C=CCCC(=O)O,savory,100.052429496,1
61151,COC1=CC=CC=C1C(=O)OC,alcohol;animal;herbal;fruity;flower;spices,166.06299418,6
61153,COC1=CC=CC=C1C=C,savory;animal;aquatic;herbal;earthy;green,134.07316494,6
61155,CC(=O)OC1=CC=CC=C1OC,savory;spices;green,166.06299418,3
61156,C1=CC=C(C=C1)C(=O)OCC(COC(=O)C2=CC=CC=C2)OC(=O)C3=CC=CC=C3,herbal;green,404.12598836,2
61159,CC1=CC=CC=C1OC(=O)C2=CC=CC=C2O,herbal,228.078644244,1
61160,CC(C)OC(=O)C(C)O,savory;fruity,132.078644244,2
61162,CCOC(=O)CC(=O)CCC1=CC=CC=C1,fruity;flower,220.109944372,2
61166,CCC(=O)OCC1=CC=CO1,savory;fruity;green,154.06299418,3
61167,CCCC(=O)OCC1=CC=CO1,fruity;green,168.078644244,2
61168,CCCOC(=O)C=CC1=CC=CO1,fruity,180.078644244,1
61171,CCSC(=O)C,savory;fruity,104.029585876,2
61177,CCCCCCOC=O,aquatic;fruity;green,130.099379688,3
61183,CCC(=O)OCC1CCCO1,savory;animal;fruity,158.094294308,3
61184,CCCC(=O)OC(C)C,savory;aquatic;fruity,130.099379688,3
61185,CCCCCCCC(=O)OCCCCC,alcohol;green;earthy;fruity;flower,214.193280072,5
61192,CC1=C(SC=N1)CCOC(=O)C,savory,185.051049592,1
61199,CCC1C(=C(C(=O)O1)O)C,savory;fruity,142.06299418,2
61200,CC1=CC(=C(C=C1)C=O)O,savory;spices;fruity,136.052429496,3
61202,CCCC(CC1=CC=CC=C1)O,flower;green;earthy,164.120115132,3
61204,CCCCCCC1CCCC(=O)O1,fruity,184.14632988,1
61206,CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C,alcohol;fruity;flower,262.22966558,3
61208,C=CC=CC=O,fruity,82.041864812,1
61209,CC1CCC(=O)C1=O,savory;spices,112.052429496,2
61217,CC(CS)S,savory,108.006742256,1
61229,CC(=O)OC1=C(C=C(C=C1)C=O)OC,savory;flower,194.0579088,2
61235,CCCCCCC(=O)CC,savory;aquatic;herbal;earthy;flower;fruity;green,142.135765196,7
61240,CC(=O)C1=CC=CN1C,savory;flower;earthy,123.068413908,3
61243,C=CC(CC=O)C1=CC=CC=C1,savory;flower,160.088815004,2
61252,C1CSCC1=O,savory;green,102.013935812,2
61260,CCC(=O)C1=CC=CN1,savory;green,123.068413908,2
61261,CSC1=CC=CC=C1O,savory,140.029585876,1
61262,CC(=O)OCC1=CCC2CC1C2(C)C,herbal;flower,194.130679816,2
61270,CC1=CCC(C1(C)C)CCOC(=O)C,flower,196.14632988,1
61275,CC1=CCOC(C1)C=C(C)C,savory;herbal;green;flower,152.120115132,4
61278,C=CCOC=O,aquatic;fruity,86.036779432,2
61282,CC(C)SCC1=CC=CO1,savory;flower,156.060886004,2
61283,CC(=CC1=CC=CC=C1)C(=O)C,savory;herbal;fruity,160.088815004,3
61284,CC1=CCC(C1(C)C)CCO,herbal;fruity,154.135765196,2
61290,CC(CCC=C(C)C)CC(=O)OC,alcohol;green;fruity;flower,184.14632988,4
61293,CCCC(CC(=O)OCC)O,alcohol;savory;aquatic;herbal;fruity;green,160.109944372,6
61294,CCCCCCCCOC(=O)CCCCCCC,herbal;fruity,256.240230264,2
61295,CCCSC(=O)C,savory;aquatic;green,118.04523594,3
61296,CC(C)CCOC(=O)CC(=O)C,alcohol;savory;aquatic;herbal;fruity;green,172.109944372,6
61302,CC(CCC1=CC=CC=C1)O,herbal;fruity;flower,150.104465068,3
61303,CCCCCCCCCCCCCC(=O)C,savory;aquatic;flower;fruity;green,226.22966558,5
61304,CCCCCCCOC(=O)C(C)C,flower;herbal;fruity;green,186.161979944,4
61310,CCCC=CC(=O)OC,animal;aquatic;earthy;fruity;green,128.083729624,5
61312,CCC=CCC(=O)OCC,savory;aquatic;fruity;green,142.099379688,4
61313,CCCCCC=CC(=O)OC,savory;fruity;green,156.115029752,3
61319,CCC(=O)OCC=C,savory;aquatic;fruity,114.06807956,3
61325,CC1C(=O)C(=C(O1)C)OC,alcohol;savory;animal;fruity,142.06299418,4
61331,COC1=CC=CC=C1OC(=O)CC2=CC=CC=C2,savory;spices;herbal;flower,242.094294308,4
61334,CC1C(=O)C(=C(O1)C)OC(=O)C,savory;fruity,170.0579088,2
61337,C=CCOC(=O)C1=CC=CO1,savory;fruity,152.047344116,2
61341,C1=CC=C2C(=C1)C=C(O2)C=O,savory;spices;fruity,146.036779432,3
61342,CCCCCCCC(=O)OCCCCCCC,aquatic;animal;fruity;green,242.2245802,4
61346,CCCCCC(=O)C=C,savory;animal;aquatic;herbal;earthy,126.104465068,5
61351,CCOCCC(=O)O,aquatic;fruity,118.06299418,2
61359,CC(C)C1=CC=C(C=C1)CC=O,earthy;green,162.104465068,2
61361,CCCCC1C2=CC=CC=C2C(=O)O1,herbal;green,190.099379688,2
61362,CC1=CC(=O)[C@@H](CC1)C(C)C,aquatic;herbal,152.120115132,2
61370,CC=CCCCO,savory;green,100.088815004,2
61375,CCC(=O)OC1CCCCC1,flower;fruity;green,156.115029752,3
61379,CCCCCCOC(=O)CCC1=CC=CC=C1,fruity;green,234.161979944,2
61384,CCCCCC(=O)OCCC1=CC=CC=C1,savory;flower;fruity;green,220.14632988,4
61385,CC(C)CC1=CC=CC=N1,flower,135.104799416,1
61386,CCCCCCCCCCCC(=O)OCCC(C)C,alcohol;fruity,270.255880328,2
61400,COC1=C(C=C(C=C1)C=C)OC,savory;green;earthy;fruity;flower,164.083729624,5
61401,CC(CCC=C(C)C)CCOCC=O,aquatic;green;fruity;flower,198.161979944,4
61402,CC(=C(C)C(=O)OCC1=CC=CC=C1)C,aquatic;herbal;fruity,204.115029752,3
61403,CCCOC(C)OCCC1=CC=CC=C1,flower;aquatic;herbal;green,208.14632988,4
61404,CCCCCCCCC(=O)C(=O)C,savory;fruity,184.14632988,2
61405,C=CCOC(=O)CCCC1CCCCC1,fruity,210.161979944,1
61406,C=CCOC(=O)CCCCCC1CCCCC1,fruity,238.193280072,1
61407,C=CCOC(=O)CCCCC1CCCCC1,fruity,224.177630008,1
61408,CCC(CC)C(=O)OCC=C,savory;aquatic;fruity,156.115029752,3
61410,CCCCCCCCC(=O)OCC=C,alcohol;savory;fruity,198.161979944,3
61412,C=CCCCCCCCCC(=O)OCC=C,savory;fruity,224.177630008,2
61414,CCCCCC(=CC1=CC=CC=C1)COC(=O)CC(C)C,herbal;fruity,288.208930136,2
61415,CCCCCCC(=O)OCCCCC,alcohol;aquatic;fruity;green,200.177630008,4
61416,CCCCC(=O)OCCC(C)CCC=C(C)C,savory;herbal;fruity;flower,240.208930136,4
61417,CCC(=O)OCC1=CC=C(C=C1)OC,savory;herbal;fruity;flower;spices,194.094294308,5
61418,CCCCC(=O)O[C@@H]1CC2CCC1(C2(C)C)C,herbal;fruity;woody,238.193280072,3
61431,CCCCCCCC(OC)OC,alcohol;green;aquatic;fruity;flower,174.161979944,5
61434,CCCCCCCCCCCC(=O)OC1=CC=C(C=C1)C,savory;flower,290.2245802,2
61435,CCCCCCCC(=O)OC(C)(CCC=C(C)C)C=C,herbal;fruity;green,280.240230264,3
61446,CC(C)C(=O)OC(C)(C)CCC1=CC=CC=C1,savory;herbal;flower;fruity;green,234.161979944,5
61447,CCCC(=O)OC(CC)C1=CC=CC=C1,fruity;flower,206.130679816,2
61448,CCC(CC)COC(=O)C,savory;aquatic;animal;fruity,144.115029752,4
61449,CCCCC=C(CC)C=O,savory;green,140.120115132,2
61450,CCOC(=O)CCC1=CC=CO1,alcohol;savory;herbal;fruity;green,168.078644244,5
61451,CCCCCCC#CC(=O)OCC,flower;green,182.130679816,2
61452,CCOC(=O)CCCC1=CC=CC=C1,fruity,192.115029752,1
61453,CCCCCCC(OC)OC,savory;herbal;fruity;green,160.14632988,4
61454,CCCCCCCOC(=O)C=CC1=CC=CC=C1,flower;earthy;green,246.161979944,3
61455,CCCCCCOC(=O)CC(C)C,alcohol;aquatic;fruity;green,186.161979944,4
61457,CCCCCCC1CC(CO1)OC(=O)C,fruity;flower,214.156894564,2
61464,CC(C)(CC1=CC=CC=C1)OC=O,herbal;green;flower,178.099379688,3
61466,CCOC(=O)CCC1CCCCC1,fruity,184.14632988,1
61467,CCC=CCCOC(=O)C(C)CC,savory;aquatic;herbal;fruity;green,184.14632988,5
61502,C1CC=C(C(=O)C1)O,savory,112.052429496,1
61516,CCC(C)(CCC1=CC=CC=C1)O,aquatic;earthy;fruity;flower;spices,178.135765196,5
61517,CC(CCC1=CC=CC=C1)OC(=O)C,fruity;green,192.115029752,2
61521,CC(CCCC(=C)C)CCOC(=O)CC1=CC=CC=C1,savory;green;flower,274.193280072,3
61522,CCCCCCC=CC(=O)C,flower;fruity;green,154.135765196,3
61523,C1=CC=C(C=C1)CCCCCO,herbal;fruity;flower,164.120115132,3
61524,CCCCCCCCC#CC(=O)OC,savory;green;earthy;fruity;flower,196.14632988,5
61527,CC1=CC(=C(O1)C)C(=O)C,savory;animal;earthy,138.06807956,3
61584,CCCCCCC=CC=CC=O,savory;fruity;green,166.135765196,3
61585,CC(=O)C1=C2CCC(C2=CC(=C1)C(C)(C)C)(C)C,animal,244.182715388,1
61586,CCOCC1=CC(=C(C=C1)O)OC,alcohol;savory,182.094294308,2
61590,CCC(=O)CC(=O)C(=O)OCC,savory;fruity;flower,172.073558864,3
61592,CCOC(=O)CCSC,savory;aquatic;fruity,148.055800624,3
61631,CCCCCC=CCC(=O)OC,fruity;green,170.130679816,2
61633,CC1CC(=O)C(=O)C1C,savory;spices,126.06807956,2
61634,CC1CC(C(=O)C1=O)C,savory,126.06807956,1
61641,COC(=O)CCSC,savory;earthy;fruity;green,134.04015056,4
61653,CC1=C(SC(=N1)C)C,savory;herbal;animal,127.045570288,3
61656,CCC(=O)CSC,savory;aquatic;green,118.04523594,3
61657,CC1=CC=C(O1)SC,savory,128.029585876,1
61658,CC(C)CC(=O)OCC1=CC=CO1,fruity,182.094294308,1
61659,C1=COC(=C1)CSCC2=CC=CO2,savory;earthy,194.04015056,2
61660,CC(=O)SCC1=CC=CO1,savory,156.024500496,1
61661,COCC1=CC=CO1,savory,112.052429496,1
61662,CSC(=O)C1=CC=CO1,savory,142.008850432,1
61663,CC1=CC=C(S1)C=O,savory;fruity,126.013935812,2
61664,CC1C(=O)CCS1,savory;animal;fruity,116.029585876,3
61665,CC(=C)C1CCC(O1)(C)C=C,aquatic;herbal;woody;green,152.120115132,4
61670,CC1=C2C(=CC=C1)N=CC=N2,savory;animal,144.068748256,2
61700,CC1=CN=C(C=N1)C(C)C,savory;earthy;green,136.100048384,3
61712,CCC1=CC(=C(C(=C1)OC)O)OC,savory,182.094294308,1
61715,CC(C)CC1=CN=CC=C1,green;earthy,135.104799416,2
61738,CCCCCC(=O)C1=CC=CO1,fruity;green,166.099379688,2
61743,C=CCCCCCCCC(=O)O,savory;fruity;green,170.130679816,3
61746,CC1=CCC(CC1)C(C)(C)OC(=O)C2=CC=CC=C2N,animal;fruity;flower,273.172878976,3
61771,CCC(C)C1CCCCC1=O,aquatic;herbal;animal,154.135765196,3
61780,CC(=C)C1CCC(=CC1)COC(=O)C,herbal;green;fruity;flower,194.130679816,4
61781,CC1=CCC(CC1)C(=C)COC(=O)C,herbal;fruity,194.130679816,2
61808,CC1=CSC(=N1)C(C)C,savory;animal;earthy;fruity;green,141.061220352,5
61809,CCOC1=NC=CS1,savory;animal;green,129.024834844,3
61812,CCCCOC(=O)C(C)CC,savory;aquatic;herbal;fruity;green,158.130679816,5
61814,CC1=CC(=C(C=C1)C=O)C,savory;fruity;flower,134.07316494,3
61829,CCC(CS)S,savory,122.02239232,1
61832,CCCCCC=CC=CC=C,savory;aquatic;herbal;fruity;green,150.140850576,5
61834,CCCCCCCC1CC=CC(=O)O1,savory;fruity,196.14632988,2
61835,CCCCCCC1CCCCC(=O)O1,savory;fruity;green,198.161979944,3
61840,CCCCC(CC)CCC(=O)O,savory;fruity,172.14632988,2
61845,CC(CC=O)SC,savory;green,118.04523594,2
61874,CCCC=CC=CC=O,savory;fruity;green,124.088815004,3
61875,CCCCCC=CCCC=O,aquatic;fruity;flower,154.135765196,3
61896,CCCCCCC=CCO,savory;fruity;green,142.135765196,3
61897,CCC(C=O)C1=CC=C(O1)C,savory;fruity;green,152.083729624,3
61914,CC(C)CC(=O)OC(C)C,alcohol;savory;aquatic;fruity,144.115029752,4
61917,CCC(C)C(C)C=O,aquatic;green,114.104465068,2
61918,CCC1=NC=CN=C1C(=O)C,savory;animal;earthy,150.07931294,3
61922,CC(=O)CCSC,savory;aquatic;fruity;earthy,118.04523594,4
61926,CSSSCC=C,savory,151.978813256,1
61935,CC1=CC2=CC(=O)CCC2CC1,spices;fruity,162.104465068,2
61936,CC(=O)CCS,savory,104.029585876,1
61942,CC(=C1CCC2(C(C1=O)O2)C)C,herbal;fruity,166.099379688,2
61945,C1=CN=C(C=N1)CCS,savory,140.040819256,1
61951,CC1=NC=C2CSCC2=N1,savory,152.040819256,1
61953,CC1CCC2(O1)C(=CCCC2(C)C)C,aquatic;herbal;fruity;green,194.167065324,4
61954,CC1=CC=CC=C1OC(=O)C(C)C,fruity,178.099379688,1
61955,CCCCC(=O)OCC1=CC=CO1,savory;fruity,182.094294308,2
61967,CC=C(C)C(=O)OCC1=CC=CC=C1,savory;flower;green;earthy,190.099379688,4
61968,CCCCCCCCC=CCO,flower,170.167065324,1
61969,CC=CC(C)C(=O)O,savory,114.06807956,1
61976,CC1=NC=C(S1)OC,savory;green,129.024834844,2
61979,CC1C2(CCO1)SC3CCOC3(S2)C,savory,232.059171752,1
61980,CCNC1=CC=CC=C1C(=O)OCC,alcohol;fruity;flower,193.11027872,3
61982,CC1CCC(C(=O)C1)C(C)(C)S,savory;herbal;fruity;green,186.107836196,4
61983,CC(=CCCC(=CCS)C)C,fruity,170.112921576,1
61984,CCCCCCOC(=O)C1=CC=CO1,flower;earthy;fruity;green,196.109944372,4
61985,CCCCCCCC(=O)OCC1=CC=CO1,savory;aquatic;fruity,224.1412445,3
61988,CCN1C=CC=C1C(=O)C,savory,137.084063972,1
61989,CC(=O)CCSCCC(=O)C,savory;aquatic;green,174.071450688,3
61990,CCCCCCCC1CC(OC1=O)C,savory;fruity;green,198.161979944,3
61995,CCC(=O)SCC=C,savory;aquatic;green,130.04523594,3
61997,CC(=CC(=O)OCCC1=CC=CC=C1)C,alcohol;flower;herbal;green,204.115029752,4
62000,CSCCCC=O,savory,118.04523594,1
62002,CC=CC(=O)C1C(=CCCC1(C)C)C,green;aquatic;herbal;fruity;flower,192.15141526,5
62003,CCCCCC(C)CCC(=O)O,savory;animal,172.14632988,2
62007,CCOC(=O)C1=C(OC=C1)C2=CC=CC=C2,fruity,216.078644244,1
62013,CCCC(CCOC(=O)C)SC,savory;fruity;green,190.102750816,3
62017,CC(=O)C1(CCCCC1)OC(=O)C,savory;spices;fruity;flower,184.109944372,4
62024,CCOC(=O)C(C)CC=C,fruity,142.099379688,1
62069,CCC1=NC(=C(O1)C)C,savory;earthy;animal;green,125.084063972,4
62087,CC(C(C)S)O,savory,106.04523594,1
62089,CCCCC(C)CCC(=O)O,savory;animal,158.130679816,2
62090,CC(C(C)SC(C)C(C)S)O,savory,194.079907196,1
62092,CC1=CC=C(C=C1)OC(=O)CC(C)C,herbal;animal,192.115029752,2
62095,C[C@@H]1CC[C@@H]([C@@H]1C=O)C(=C)C,herbal;fruity;green,152.120115132,3
62098,CC(=O)CCC1=CC2=C(C=C1)OCO2,fruity;flower,192.078644244,2
62105,CC1(CSC(CS1)(C)O)O,savory;herbal,180.027871624,2
62106,CC1=CC(=C(O1)C)SC(=O)C2=CC=CO2,savory,222.03506518,1
62117,CC(C)C1=CCC(CC1)C(=O)O,savory;herbal;animal,168.115029752,3
62126,CC1=C(C(CC=C1)(C)C)CCC(C)O,flower;animal;green,194.167065324,3
62127,CC(=O)OC12CCCC(C1)(CCC3C2CC3(C)C)C,earthy;animal;fruity;green,264.208930136,4
62128,CC1C(CCO1)S,savory,118.04523594,1
62131,CSSCC1=CC=CO1,savory,160.001656876,1
62143,CCC(=O)SCC1=CC=CO1,savory,170.04015056,1
62144,C1=COC(=C1)CSC=O,savory,142.008850432,1
62145,C1=CN=C(C=N1)CS,savory,126.025169192,1
62148,CCCCCC(CO)C(=O)C,herbal;animal;earthy,158.130679816,3
62151,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C(C)O)C(C)C,aquatic;herbal,228.172544628,2
62161,CC(=CCCC(=C)C=C)CCC=C(C)C=O,aquatic;fruity,218.167065324,2
62166,CCOC(=O)C(C)C=C=C,alcohol;earthy;fruity;green,140.083729624,4
62182,CCCCC(=O)C(CCC)SC1=C(OC=C1)C,savory,254.134050944,1
62183,CC1=C(C=CO1)SC(C(C)C)C(=O)CC(C)C,savory,254.134050944,1
62217,C1=CC=C2C=C(C=CC2=C1)OC(=O)C3=CC=CC=C3N,alcohol;fruity;flower,263.094628656,3
62218,CCCCCC(=C)C(=O)C,savory;aquatic;animal;fruity,140.120115132,4
62220,CC=CCCCCC=O,fruity;green,126.104465068,2
62237,CCC(C(=O)C)S,savory,118.04523594,1
62240,CCC(C)(C)C1CCCCC1OC(=O)C,fruity;herbal;woody;green,212.177630008,4
62241,C[C@@H]1CC[C@@H]2C13CC[C@@]([C@H](C3)C2(C)C)(C)OC,animal,236.214015516,1
62321,CCCC(=O)OC(C)(CCC=C(C)C)C=C,savory;fruity;flower,224.177630008,3
62326,CC(C(=O)O)S,savory,106.008850432,1
62328,CCC(=O)OC(C)(C)C1CCC(=CC1)C,herbal;green;fruity;flower,210.161979944,4
62329,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)[N+](=O)[O-],animal;flower,297.0960852,2
62332,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2O,flower,242.094294308,1
62333,CCOC(=O)C(C(C(=O)OCC)O)O,alcohol;fruity,206.079038168,2
62334,CC(=O)OC1CCCCC1C(C)(C)C,woody;aquatic;herbal;fruity;green,198.161979944,5
62336,CC(C1=CC=CC=C1)C(OC)OC,savory;green;earthy;fruity;flower,180.115029752,5
62341,CC(C1=CC=CC=C1)OC(=O)C,green;animal;herbal;fruity;flower,164.083729624,5
62345,CC1CCC2=C(C1)C(=CO2)C,savory;animal;earthy,150.104465068,3
62346,CC1=CCC(=C(C)CCC=C(C)C)CC1,fruity;green,204.187800768,2
62348,COC1=C(C=CC(=C1)CO)O,savory;fruity,154.06299418,2
62349,CC1CCC(OC(=O)C1)C(C)C,savory,170.130679816,1
62350,C[C@@H]1CC[C@H](C[C@H]1O)C(C)C,herbal,156.15141526,1
62351,CSCCCN=C=S,savory;aquatic;green;earthy,147.017641288,4
62362,COC1=C(C=CC(=C1)CC=C)OC(=O)C2=CC=CC=C2,spices,268.10994437200003,1
62367,CC(C)C12CCC(C1C2)(C)O,aquatic;herbal;green,154.135765196,3
62368,CCCC=C1C2=CC=CC=C2C(=O)O1,savory;earthy;herbal;green,188.083729624,4
62374,CC1=CC(=O)CC(C1=O)(C)C,savory;animal;herbal;fruity;green,152.083729624,5
62375,COC(C1=CC=CC=C1)OC,alcohol;savory;green;earthy;fruity;flower,152.083729624,6
62378,CCCCCC1=C(CCC1=O)C,aquatic;herbal;fruity;flower,166.135765196,4
62384,CC1COC(O1)(C)C,savory;animal;earthy;fruity;green,116.083729624,5
62385,CC1=CC=C(C=C1)C(=C)C,savory;animal;woody;fruity;spices,132.093900384,5
62387,CC1(C2CCC1([C@H](C2)OC=O)C)C,savory;animal;woody;aquatic;herbal;earthy;green,182.130679816,7
62388,CCC=CCC1C(CCC1=O)CC(=O)OC,flower;green,224.1412445,2
62424,CCCC(C)S,savory,104.065971384,1
62433,CCCCCOC(=O)CCCC,aquatic;fruity,172.14632988,2
62434,CSSCC=C,savory,120.006742256,1
62444,CCCC(=O)SC,savory;fruity,118.04523594,2
62445,CCC(C)COC(=O)CC(C)C,alcohol;savory;herbal;earthy;fruity;green,172.14632988,6
62447,CCCCCCCCC=CC=O,flower;aquatic;fruity;green,168.15141526,4
62453,C=CC1=CC=C(C=C1)O,savory;animal,120.057514876,2
62465,CCC1=CC(=C(C=C1)O)OC,savory;spices,152.083729624,2
62469,CCC(CC1=CC=CC=C1)C(=O)OCC,green;fruity;flower,206.130679816,3
62477,CCOC(C=C)OCC,aquatic;fruity;green,130.099379688,3
62484,CCC(C(=O)C)O,savory;herbal,102.06807956,2
62490,C1CC(OC1)CCCC2=CC=CC=C2,savory;fruity;green,190.135765196,3
62510,CC1=C(SC=N1)C,savory;green,113.029920224,2
62539,CCC(=O)C(=O)CC,savory;fruity,114.06807956,2
62553,CC(C)OC(=O)CC1=CC=CC=C1,alcohol;savory;aquatic;herbal;flower;green,178.099379688,6
62566,CC(C)[C@@H]1CC[C@@]2([C@H]1[C@@H]3[C@H]2CCC3=C)C,herbal;flower,204.187800768,2
62571,CCCCCCCCCCCC(=O)OCCCCC,alcohol,270.255880328,1
62572,CCOC(=O)CC(C)O,aquatic;fruity;green,132.078644244,3
62575,CCCCCCOC(=O)C(C)(C)C,flower;animal;fruity;green,186.161979944,4
62578,CC(C)CC(=O)OCCCC1=CC=CC=C1,fruity,220.14632988,1
62580,CC(C)C(=O)OCC1=CC2=C(C=C1)OCO2,fruity,222.089208928,1
62583,CCCCC1CCCCC(=O)O1,savory;spices;fruity;green,170.130679816,4
62588,CC=CCCCCCCCC(=O)OC,alcohol;green;earthy,198.161979944,3
62592,CCCCCCCOC(=O)CCC,savory;aquatic;herbal;flower;fruity;green,186.161979944,6
62624,CCCCCCCCOC(=O)C1=CC=CC=C1O,flower,250.156894564,1
62653,CCCCCCCCCCC=CC=O,fruity,196.182715388,1
62654,CC(C)C1=CC=C(C=C1)CCC=O,aquatic;green;fruity;flower,176.120115132,4
62660,CC(C)CCOC(=O)C=CC1=CC=CC=C1,savory;animal;fruity;flower,218.130679816,4
62661,CC(C)CC(CC1=CC=CC=C1)O,flower;herbal;green,178.135765196,3
62698,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O,savory,504.16903494399975,1
62725,CC(C)CC1=NC=CS1,savory;animal;aquatic;earthy;green,141.061220352,5
62752,CCC1=C(C(=O)CC1)O,alcohol;savory,126.06807956,2
62835,CC1C(=C(C(=O)O1)O)C,savory,128.047344116,1
62842,CC(=CCCC(C)(C#C)O)C,animal,152.120115132,1
62876,CCCCOC(C)OCCC1=CC=CC=C1,savory;green,222.161979944,2
62897,CC(=C)C1=NC=CN=C1,savory,120.068748256,1
62900,CCCCC1C(CC(=O)O1)C,savory;spices;fruity;green,156.115029752,4
62901,CCCCCCCCOC(=O)C1=CC=CO1,savory;aquatic;earthy;fruity;green,224.1412445,5
62902,CCCC(C)C(=O)OCC,aquatic;fruity;green,144.115029752,3
62907,CCNC(=O)C1CC(CCC1C(C)C)C,alcohol;aquatic;herbal,211.19361442,3
62908,CC(C)CC(C(=O)OC)O,alcohol;animal;fruity,146.094294308,3
62911,CC(CCC1=CC=CC=C1)C=O,earthy;animal;flower,162.104465068,3
62912,CC=C(CSC)C=O,savory,130.04523594,1
62913,CCC1CCC(O1)CC,savory;herbal,128.120115132,2
64678,CCCCCCCCCCCCCC#N,flower;aquatic;fruity;green,209.214349864,4
64685,CC1(C2CCC1(C(C2)O)C)C,herbal;animal;woody;earthy,154.135765196,4
64802,C1=CC=C(C=C1)CCC(=O)C2=CC=CC=C2,flower,210.104465068,1
64805,CC(CC1=CC2=C(C=C1)OCO2)C=O,green;aquatic;herbal;fruity;flower,192.078644244,5
64807,CC(CC1=CC=C(C=C1)C(C)(C)C)C=NC2=CC=CC=C2C(=O)OC,aquatic;green;fruity;flower,337.20417910399993,4
64811,C1COC(O1)CCC2=CC=CC=C2,flower;green;fruity;earthy,178.099379688,4
64812,CC1=CC=C(C=C1)CCC=O,flower,148.088815004,1
64813,CC(CC1=CC=C(C=C1)OC)C=O,spices;herbal;fruity;green,178.099379688,4
64820,CCOC(CCC1=CC=CC=C1)OCC,flower,208.14632988,1
64832,CC(C)(C)C1=CC=C(C=C1)CCC=O,aquatic;flower,190.135765196,2
64916,CCCCCC(CC1=CC=CC=C1)CO,herbal;green,206.167065324,2
65285,CCC(C)C(=O)SC,savory;fruity,132.060886004,2
65288,CCC(=O)C1=NC=CS1,savory,141.024834844,1
65289,CC1=CCC(CC1)(C)C(=O)C,aquatic;herbal;fruity,152.120115132,3
65290,CC1SCCSS1,savory,151.978813256,1
65300,CC(C)C(C)(C(C)C)C(=O)NC,aquatic;herbal,171.162314292,2
65413,CCCC(CCO)SC,savory;aquatic;earthy;fruity;green,148.092186132,5
65425,COC(=O)CCCSC,savory;fruity,148.055800624,2
65427,CCC1CC(=C(C1=O)O)C,savory,140.083729624,1
65428,CC1CCC2(O1)C(CCCC2(C)O)(C)C,woody;aquatic;herbal;earthy;green,212.177630008,5
65575,C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)C2(C)C)(C)O,flower;earthy,222.198365452,2
65724,CC1=CC(=O)[C@@H]2C[C@H]1C2(C)C,herbal;fruity,150.104465068,2
66021,CC(=O)OCC(CO)OC(=O)C,alcohol,176.068473484,1
66093,CCCCC(=O)C1=CC=CC=C1,fruity;flower,162.104465068,2
66165,CCC(CC)(C(=O)OCC)C(=O)OCC,fruity,216.13615912,1
66193,CC(C(C)OC(=O)C)OC(=O)C,savory,174.089208928,1
66282,CSCC=C,savory,88.034671256,1
66300,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2N,flower,213.078978592,1
66327,C1CCC(=C(C#N)C2=CC=CC=C2)CC1,aquatic;fruity;flower,197.12044948,3
