CID,IsomericSMILES,Descriptors,MolecularWeight,Descriptor Count
73955,CCOC1=CC=C(C=C1)C,floral;ylang,136.088815004,2
74004,CC(C)C1=CC=NC2=CC=CC=C12,earthy;leaf;green;metal,171.104799416,4
74005,CC(C)CC1=CC=NC2=CC=CC=C12,herb;animal;green;leather,185.12044948,4
74008,CCCCCOC(=O)C1=CC=CO1,fruit;oil;herb;anise,182.094294308,4
74008,CCCCCOC(=O)C1=CC=CO1,caramel;wine,182.094294308,2
74010,CC(C)C1=CC=CC(=C1)CC=O,cortex;green;wood,162.104465068,3
74096,CC(=O)OCCCC=C,sulfur;meat;cooked;green;vegetable;plastic;metal;weedy,128.083729624,8
74112,COC(=O)CC(CC(=O)OC)(C(=O)OC)O,ether;fruit,234.073952788,2
74137,CCCCCC(OC)OC,green;sweet;dry;musk,146.130679816,4
74174,CCC=C(C)C(=O)OCC,rum;jam;berry;sweet,142.099379688,4
74201,COC1=CC=CC=N1,fermented;green;tea,109.052763844,3
74279,CCOC1(CCCCC1)OCC,rum;wood;tobacco;fruit,172.14632988,4
74346,CCC1=CC=C(O1)C,burnt;gasoline;fresh,110.07316494,3
74351,CC1=CC=C(C=C1)OC2=CC=CC=C2,narcissus;floral;rose,184.088815004,3
74360,CCCCCCC1OCCO1,narcissus;cortex;green;fresh;plastic;fruit;oil;fat,158.130679816,8
74408,C1CCCCOCCCCCCOC(=O)CCC1,animal;musk;fruit;floral;oil;sweet,256.203844756,6
74648,CC1=CC(=CC=C1)CCO,lilac;muguet;wood;floral;jasmine;rose,136.088815004,6
74667,C1=CC=C(C=C1)C=CC#N,spice;cinnamon,129.057849224,2
74786,CCOC(=O)CCC=C,green;fruit;ether;warm;caramel;herb,128.083729624,6
74791,CCCCCCCCCC#N,wax;cognac;fresh;musk;oil;fat,153.151749608,6
74879,CC1=CC(=CC(=C1C(=O)C)C)C(C)(C)C,dry;orange-blossom;wood;musk;rose,204.15141526,5
74901,CCCCC(=O)OCCC(C)C,apple;ripe;green;fruit,172.14632988,4
74915,CC(C)CCSSCCC(C)C,onion;sweet,206.116292704,2
74977,CC(C)(C)C(=O)OCC1=CC=CC=C1,herb;floral;chamomile,192.115029752,3
75033,C1=CC=C(C=C1)OCC=O,cortex;green;fresh;ozone;hyacinth;leather;leaf,136.052429496,7
75050,CCCCCCCCCCCCCCCCCCOCCO,bland,314.318480584,1
75140,COC1=CC=C(C=C1)C(OC)OC,lilac;hawthorn;floral;jasmine,182.094294308,4
75143,CCCCCCCCCCCCCCCCOP(=O)(O)OCCCCCCCCCCCCCCCC,bland,546.477697254,1
75153,CC(=O)OC(=C)C1=CC=CC=C1,animal;floral;phenol,162.06807956,3
75187,CC1=CC=C(C=C1)COC(=O)C,green;hyacinth;hawthorn;fruit;floral;herb,164.083729624,6
75263,CC(C)N=C=S,pungent;alliaceous,101.029920224,2
75320,CCCCCCCCCC(=O)OCCC(C)C,banana;wax;green;cognac;fruit;sweet,242.2245802,6
75321,CCCCCCCCCC(=O)OCCCCCCCC,wax;fat,284.271530392,2
75427,C[C@H](CCC=C(C)C)CC=O,citrus;herb;fresh,154.135765196,3
75486,C1CCC(CC1)OC(=O)C2=CC=CC=C2,herb;floral;balsamic,204.115029752,3
75515,CCCCCC(=O)SC,rancid;green;tropical;fruit;cheese;ether;floral;cabbage,146.076536068,8
75552,C=CCSSSSCC=C,garlic;onion;sulfur,209.96653432,3
75554,CCCCCOC(=O)C(C)C,banana;apple;apricot;fruit;buttery,158.130679816,5
75664,CC1=C(C=CS1)S,medicine,129.991092192,1
75695,C1CCCCCCCC(=O)CCCCCCC1,animal;musk;powdery,238.22966558000002,3
75715,CCOC1=C(C=CC(=C1)C)O,wood;vanilla;spice,152.083729624,3
76152,CC1=NC=CN=C1SC,roast;vegetable;almond;nut,140.040819256,4
76152,CC1=NC=CN=C1SC,nut,140.040819256,1
76334,COC1CCCCCCCCCCC1,dry;cedar;wood;tobacco;musk;amber;patchouli,198.198365452,7
76674,CC1=CC(=CC(=C1)OC)O,moss;wood;fruit;marine;hay,138.06807956,5
76722,CC(CCC=C(C)CCC=C(C)C)OC(=O)C,citrus;wax;bitter;green;fresh,238.193280072,5
76889,C1=CC=C(C=C1)CCCCO,floral;rose,150.104465068,2
76922,C=CCCN=C=S,pungent;aromatic,113.029920224,2
77129,CC1=NC=CS1,vegetable;green,99.01427016,2
77151,CCSSSCC,garlic;onion;sulfur,153.99446332,3
77224,CCCCCC(OCC)OCC,apple;cognac;hyacinth;fruit;pear;floral;fermented,174.161979944,7
77226,C1CCCCCCCCC(=O)CCCCCCC1,musk,252.24531564400002,1
77289,CCCCCCCCSC,potato;roast;earthy,160.12857164,3
77547,CCOC(=O)C1=CC(=C(C=C1)O)O,phenol,182.0579088,1
77610,CC1=CC=CC=C1OC2=CC=CC=C2,geranium;rose,184.088815004,2
77652,CC1=CC=CC=C1SSC2=CC=CC=C2C,burnt,246.053692448,1
77743,CSCCCN,sulfur;cheese;vegetable;ripe,105.06122035199999,4
77775,C(C=O)S,cabbage,75.998285748,1
77837,CC1=CN=C(S1)C,roast;nut,113.029920224,2
77840,C=CC1=NC=CN=C1,nut,106.053098192,1
77932,CC(C)SSC(C)C,sulfur;meat;alliaceous;cabbage;onion,150.053692448,5
78052,CCCC[C@@H](CC)C(=O)O,earthy;herb,144.115029752,2
78067,CCCCCCCC1OCCO1,citrus;fresh;aldehyde;fat;orange,172.14632988,5
78120,CCCCCCN=C=S,sharp;green,143.076870416,2
78126,C1=CC=C(C=C1)CCS,sulfur,138.05032132,1
78160,CSCCCCN=C=S,radish;cabbage,161.033291352,2
78199,CCOC(=O)CSC,sulfur;tropical;green;fruit,134.04015056,4
78405,CCCC1=CN=CC=C1,green;earthy;wood;musk;sweet,121.08914935199999,5
78435,CC1=CC(=C(C(=C1C(=O)OC)O)C)O,moss;earthy;wood;phenol,196.073558864,4
78476,C1C(COC(O1)CC2=CC=CC=C2)O,lavender;green;hyacinth;honey;powdery;floral;leaf;rose,194.094294308,8
78484,CCCCCCOC,lavender;fruit;sweet;herb,116.120115132,4
78612,C=CCCCCCC=C,citrus,124.12520051199999,1
78639,CCC(=O)CC(C)(C)C1=CC=CC=C1,peppery;wood;floral;spice;rose,190.135765196,5
78640,CC(=O)CC(C)(C)C1CCCCC1,vetiver;wood;floral;wax,182.167065324,4
78750,CCCCC1=CC=CC=N1,green,135.104799416,1
78879,CC(=C)CCOC(=O)C,fruit,128.083729624,1
78903,CC(=O)OC1(CCCCC1)C#C,dry;wood;hay;herb;natural,166.099379688,5
78925,CSCCO,sulfur;meat,92.029585876,2
78941,CCCCC(=O)OC1CC(CCC1C(C)C)C,menthol;sweet;fruit,240.208930136,3
78949,C1C2CC(C1C=C2)C(=O)O,green;fruit,138.06807956,2
79023,CC1=C(C(=O)C(CC1)C(C)C)O,menthol;blackcurrant;phenol;wood;herb;leaf;mint,168.115029752,7
79036,CC1=CC(=O)C(CC1)C(=C)C,herb;sweet;fruit,150.104465068,3
79050,CCCCCCCCCCCCCC(=O)OCC(CO)O,bland,302.245709568,1
79086,CC(C)CCN=C=S,green,129.061220352,1
79089,CC1=CSC=C1C,savory;onion;roast,112.034671256,3
79117,CCCCOC(C)OCCCC,green;rose;floral,174.161979944,3
79148,C(CCS)CS,sulfur;meat,122.02239232,2
79240,CCCCOCCC1=CC=CC=C1,green;mushroom;gardenia;metal;floral,178.135765196,5
79248,CCCC(=O)C1=CC=CS1,roast;meat,154.04523594,2
79409,CC1(COC(OC1)(C)C2=CC=CC=C2)C,sandalwood;wood;hawthorn;camphor;sweet,206.130679816,5
79457,CC(C)COC(=O)CCCCCCCCC=C,wax;fat;fruit,240.208930136,3
79509,CC(CO)C1CCCCC1,muguet;geranium;balsamic;green;floral;mint,142.135765196,6
79541,CCCCCCCCCCOC=O,floral;orange-blossom,186.161979944,2
79544,CCCCCCCOC(=O)CCCC,apple;fruit,200.177630008,2
79546,CCCCC(=O)OCCCC1=CC=CC=C1,floral;strawberry;fruit,220.14632988,3
79547,CCCCCCCCCOC(=O)C1=CC=CC=C1,balsamic;sweet;mint;orange,248.177630008,4
79552,CCCCCCC(=O)OCCC1=CC=CC=C1,floral;apricot;rose,234.161979944,3
79554,CCCCCCC(=O)OCC1=CC=CC=C1,herb;apricot;fruit,220.14632988,3
79581,CCCCCCCCCCCOC(=O)CCC,wax;fruit,242.2245802,2
79582,CCCCCCCC(=O)OCC(C)C,floral;oil;green;fruit,200.177630008,4
79782,COC1=CC=C(C=C1)CC=O,anise;floral;hawthorn;powdery,150.06807956,4
79803,C1CC=NC1,ammonia,69.057849224,1
79828,CSSSSC,garlic;sulfur;meat,157.935234192,3
79990,CCC1=CC(=C(C=C1)OC)OC,earthy;musk,166.099379688,2
80018,CCCCCC(C)OC(=O)C,fruit,158.130679816,1
80024,CSC(=O)C1=CC=CC=C1,sulfur;potato;vegetable;garlic;cabbage,152.029585876,5
80046,CC(C)SSSC(C)C,garlic;sulfur,182.025763448,2
80080,CCCCCC[C@@H](C)O,cucumber;sour;fat;cream,130.135765196,4
80208,C1=CC=C(C=C1)CC[N+](=O)[O-],floral;spice,151.063328528,2
80353,CC(=O)OC1CCCCCCCCCCC1,smoky;wax;green;metal,226.193280072,4
80354,CCCCCCCCCCCCOC(=O)CC,wine;fruit,242.2245802,2
80388,CCCCCC(=O)OC1CCCCC1,pineapple;fruit,198.161979944,2
80407,COC1=CC=C(C=C1)CS,sulfur;balsamic;floral;anise;burnt,154.04523594,5
80408,C1=CSC(=C1)CS,fish;roast;coffee,129.991092192,3
80454,CC(C)C(=O)OCC1=CC=CO1,coffee;fruit,168.078644244,2
80455,CCOCC1=CC=CO1,sweet;spice,126.06807956,2
80584,CCOC(CC1=CC=CC=C1)OCC,green;fresh;hyacinth;sweet;almond,194.130679816,5
80606,CCCCC(=O)OCC=C,pineapple;fruit,142.099379688,2
80790,CC1=C(C=C(C=C1)C(C)C)OC,citrus;herb;leaf;spice,164.120115132,4
80865,CCOC(=O)CC1(OCCO1)C,green;apple;tropical;wood;fruit;plum;sweet,174.089208928,7
80960,CCCCCCCCC(=O)OCC1=CC=CC=C1,floral;sweet;wine,248.177630008,3
81006,CCCCCCCCC(=O)OCCC,melon;fermented,200.177630008,2
81040,CCCCOC(=O)C1CCCCC1,green,184.14632988,1
81045,CCCCCCCCC(=O)OCCCCCC,green;vegetable;fruit;floral;brandy,242.2245802,5
81221,CC1=CC(=C(C=C1)OC)C,herb;spice,136.088815004,2
81258,CC1=CC=C(C=C1)OCCOC(=O)C,balsamic;gardenia;fruit;floral;jasmine,194.094294308,5
81263,C[C@@H](CCCC(=C)C)CCO,floral;fruit;rose;metal,156.15141526,4
81359,CC(=O)CCC(=O)OCC1=CC=CC=C1,fruit,206.094294308,1
81414,CC(=O)OCCCCCOC(=O)C,fruit,188.104858992,1
81464,CCCCCCCOC(=O)CCCCC,green,214.193280072,1
81572,CC(=CCCC(=CCOC(CC1=CC=CC=C1)OCC=C(C)CCC=C(C)C)C)C,green;tropical;powdery;floral;rose,410.318480584,5
81573,CCC(=O)OC(C)(CCC=C(C)CCC=C(C)C)C=C,floral,278.2245802,1
81591,CCCCCCCOC(=O)C1=CC=CC=C1,balsamic;green;metal;herb,220.14632988,4
81659,CCSCCC(=O)O,savory;dairy,134.04015056,2
81739,CC(=O)OCCC(=C)C1=CC=CC=C1,balsamic;hawthorn;floral;sweet;anise,190.099379688,5
81784,CCOC(=O)C1=CC=CC=C1OC,raspberry;fruit;floral;ylang,180.078644244,4
81834,CCCCCCCC=CC(=O)OC,mushroom,184.14632988,1
81898,CC(=O)CC(C)(C)C1=CC=CC=C1,green;gardenia;honey;floral;sweet,176.120115132,5
81964,CCCCC(=O)OCCC1=CC=CC=C1,floral;leaf;rose;fruit,206.130679816,4
82202,C1=CSC=C1S,garlic;meat;cooked,115.975442128,3
82227,CC1=CC[C@@H]2C[C@H]1C2(C)C,herb;mint;aromatic;terpentine,136.125200512,4
82229,C[C@@]12CC[C@@H](C1)C(C2=O)(C)C,earthy;wood;herb;camphor,152.120115132,4
82336,CN(C)C1=CC=CC=C1C(=O)OC,leaf;orange;fruit,179.094628656,3
82397,C1=CC=C(C=C1)CCOC(=O)CCO,floral;sweet;rose,194.094294308,3
82493,CC(C)CC(CC(C)C)OC(=O)C,lilac;banana;floral;herb,186.161979944,4
82511,CCCCCCCC(=O)OCC1=CC=CC=C1,pineapple;fruit;herb;peach;fat,234.161979944,5
82584,CCCCC(=O)OCC1=CC=CC=C1,peel;apple;floral;fruit,192.115029752,4
82635,CCCCCCCCCC(=O)OCCCCCC,fresh;green,256.240230264,2
82664,CCCCOC1=CC2=CC=CC=C2C=C1,berry;strawberry;raspberry;fruit;floral;sweet,200.120115132,6
82674,C1CC(=O)C(=C1)O,caramel,98.036779432,1
82694,CCCCCCCCC#CC(=O)OCC,wax;green,210.161979944,2
83036,CC(C)CCOC(C)OCCC(C)C,green;alcohol;fruit;ether;fermented,202.193280072,5
83268,CC(C)CCCC(C)(C)O,citrus;wood;fresh;floral;herb,144.15141526,5
83367,CC(C)(CC1=CC=CC=C1)CO,wood;floral;lily,164.120115132,3
83553,CCOC(C1=CC=CO1)OCC,earthy;mushroom;fruit,170.094294308,3
83652,CC(=O)C(=O)C1=CC=CS1,wood,154.008850432,1
83653,CC1=C(SC=C1)C(=O)C,phenol;floral;almond,140.029585876,3
83655,CC1=CC=C(S1)C(=O)C,hyacinth;honey;hawthorn;sweet;caramel;almond;spice,140.029585876,7
83763,CC(C)C1CCC(CC1)CO,muguet;fresh;floral;grass;clean,156.15141526,5
83763,CC(C)C1CCC(CC1)CO,muguet;fresh;floral;grass;clean,156.15141526,5
84216,CCCC=CC(=O)CC,coconut;fruit,126.104465068,2
84234,CSSC1=CC=CC=C1,pungent;radish;sulfur,156.006742256,3
84328,C=CCOCCC1=CC=CC=C1,honey;mushroom;green;fruit,162.104465068,4
84398,CC=CC1=C(C=CC(=C1)C(C)C)C,dry;green;earthy;sweet,174.140850576,4
84467,CCCCCCCC(=O)CCC,fruit,170.167065324,1
84556,CCCC(=O)OC1=CC=C(C=C1)C,animal;narcissus;phenol,178.099379688,3
84559,CCCCCCCCCCCC(OC)OC,wax;green;fresh;herb,230.2245802,4
84614,COC1=CC=C(C=C1)C=NC2=CC=CC=C2C(=O)OC,mimosa;hawthorn;powdery;floral;sweet,269.10519334,5
84682,CC[C@@H](C)O,oil;wine;fruit,74.07316494,3
84804,CC1=CC=C(C=C1)OCCO,animal;floral;jasmine,152.083729624,3
84825,CC1=C(OC=C1)CC=C(C)C,mint;caramel;green,150.104465068,3
85053,CCC1=NC=CS1,green;nut,113.029920224,2
85073,CCC1=CN=C(S1)CC,musk;meat;nut,141.061220352,3
85224,CCCC1=NC=CN=C1C,nut,136.100048384,1
85228,CCCCC1=NC=CN=C1C,licorice;anise,150.115698448,2
85519,CC(=O)OCCCSC,sulfur;potato;mushroom;cheese;cabbage;herb,148.055800624,6
85520,CCCC(=O)OCCCSC,sulfur;mushroom;pineapple;fruit;cheese,176.087100752,5
85521,CCOC(CCSC)OCC,pungent;cabbage,178.102750816,2
85522,COC(=O)CSC,sulfur;potato;roast;cooked;tropical;fruit;nut,120.024500496,7
85567,CC1=C[C@@H]([C@@H](CC1)C(C)C)O,herb,154.135765196,1
85568,CC1=C[C@@H]([C@H](CC1)C(C)C)O,herb,154.135765196,1
85652,CCCCCCCCOC(=O)CC(=O)OCCCCCCCC,fat,328.261359632,1
85704,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)O)O)O)O)O)O,bland,580.1792057039999,1
85724,CC(=O)OC1CC2CC1C3C2CCC3,herb;green;fruit,194.130679816,3
85730,CC1C(=O)C=C(O1)C,caramel;ester;fruit,112.052429496,3
85741,CCCCC(=O)OC(C)(C)C1CCC(=CC1)C,floral;fruit,238.193280072,2
85755,CC1=CCC(CC1)C(C)(C)OC,citrus;orange-blossom;earthy;vegetable;grapefruit;celery;bergamot;spice,168.15141526,8
85803,CCOC(=O)C1CCC=CC1,floral;ylang;sweet;fruit,154.099379688,4
85833,CC1=CCC(C1(C)C)CC#N,pine;hay,149.12044948,2
85903,CC1=CCC(CC1)C(C)CCO,citrus;fresh;floral;sweet;warm;herb;clean;rose,168.15141526,8
85979,CC(CC=O)C1=CC=CC=C1,herb;hyacinth;green,148.088815004,3
86015,CC=CC=CCOC(=O)C(C)C,green;pineapple;apple;fruit;pear;galbanum,168.115029752,6
86016,CCC(=O)OCC=CC=CC,pineapple;tropical;fruit;sweet;wine,154.099379688,5
86094,CCCC(=O)OCC=CC=CC,green;fruit;cheese;wine;dairy,168.115029752,5
86111,CCCC1CC(=C(O1)C)C(=O)OCC,chamomile;celery;jasmine;herb,198.125594436,4
86114,CC1=C(C2(CC1CC2CO)C(=C)C)C,wood;fresh;ozone;clean,192.15141526,4
86208,CC(CC=O)C1=CC(=CC=C1)C(=C)C,cortex;green;fresh;melon;ozone;floral,188.120115132,6
86209,CC(C)C1=CC(=CC=C1)C(C)CC=O,muguet;lily;green;fresh;floral,190.135765196,5
86558,CCC1(CC(=O)C(=C(C1C)C)C)C,caramel;spice;fruit,180.15141526,3
86559,CCC1(C(C(=CC(=O)C1C)C)C)C,caramel;spice;warm;fruit,180.15141526,4
86579,CCC(=O)OC1CC2CC1C3C2C=CC3,wood;fruit;oil;jasmine;herb,206.130679816,5
86597,CC1=CCC(CC1)C(=CCC=C(C)C)C,floral;balsamic;spice,204.187800768,3
86609,CC1CCC(C2C13C2C(=CC3)C)C(C)C,herb;wax,204.187800768,2
86707,CC1C2CC(C1=O)CC2(C)C,camphor;cedar;wood,152.120115132,3
86733,CC1COC(O1)CC(C)C,tropical;sour;fruit;ripe;ether;sweet;rum;buttery;dairy,144.115029752,9
86736,CCCCCCC1CCOC1=O,green;fruit;floral;sweet;grass;coconut,170.130679816,6
86748,CC(C)CCCC(C)(C=C)O,citrus;wood;camphor,156.15141526,3
86749,CCC(C)(CCC=C(C)C)O,citrus;wood;weedy;floral,156.15141526,4
86750,CCC(C)(C=CC=C(C)C)O,citrus;lily;fresh;floral;sweet,154.135765196,5
86751,CCC(C)CCCC(C)(C)O,citrus;lily;lime;fresh;floral;sweet,158.167065324,6
86753,CC1=CCC(CC1)C(C)CO,herb;fruit,154.135765196,2
86799,CCCCCC1COCCC1OC(=O)C,green;mushroom;floral;oil;lactone;jasmine;herb,214.156894564,7
86848,CCOC1CC2CCC1(C2(C)C)C,wood;camphor,182.167065324,2
86851,CC(C)CCOC(=O)C(C)O,cream;nut;fruit,160.109944372,3
86869,CC(C)C1=CC2=C(C=C1)C3(CCCC(C3CC2)(C)C)C,herb;wood;spice,270.23475096,3
87166,CCCCCCOCC(OC)OC,green;fresh;fruit;floral;sweet;leaf,190.156894564,6
87198,CCCC1=NC=CS1,herb;green,127.045570288,2
87436,C=CCCCN=C=S,horseradish,127.045570288,1
87453,C1C2COCOC2C3=CC=CC=C31,earthy;animal;jasmine,176.083729624,3
87466,CCCC1=NC=CN=C1,green;vegetable;hazelnut;nut,122.08439831999999,4
87499,CC(C)OC(=O)C1=CC=CC=C1N,honey;floral;nerolii;hawthorn,179.094628656,4
87501,CCCCCCCCCCOC(=O)C1=CC=CC=C1N,grape;floral;nerolii,277.204179104,3
87598,CCCCC(=O)OC(C)C,pineapple;fruit,144.115029752,2
87630,CCCCCCCC=CCO,citrus;wax;fresh;ozone;fat;rose,156.15141526,6
87632,CCCCCC=CC=CCO,citrus;chicken;meat;wax;melon;fruit;fat;dairy,154.135765196,8
87637,CCCC1=NC(=CN=C1C)C,hazelnut;nut,150.115698448,2
87762,CCSCCCO,sulfur;potato;vegetable,120.060886004,3
87793,CCCCCCC1=CC=CS1,sulfur;meat;green;gasoline;fruit;floral,168.097271512,6
87813,CCCCCCCCC(OC)OC,citrus;green;fresh;plastic;floral,188.177630008,5
87947,CC(CCC=C(C)C)OC(=O)C,fruit,170.130679816,1
88267,CC1=CC=CC=C1CCO,wax;green;mimosa;earthy;rose;floral;natural,136.088815004,7
88288,C[C@@H]1CC[C@@H]2[C@]13CC[C@]([C@H](C3)C2(C)C)(C)OC,dry;earthy;cedar;wood;vetiver;amber,236.21401551600002,6
88290,CC(=O)CC(C)(C)S,sulfur;meat;blackcurrant;green;fruit,132.060886004,5
88301,CC1([C@H]2CC=C([C@@H]1C2)CO)C,balsamic;pine;wood;medicine;mint,152.120115132,5
88454,CCCCCCOC(=O)CC,pear;green;musk;fruit,158.130679816,4
88480,CC(=O)O[C@@H]1CCCC[C@@H]1C(C)(C)C,lime;wood;fruit;camphor;bergamot;spice,198.161979944,6
88655,CC(C)(C)C1CCC(CC1)C=O,wood;floral,168.15141526,2
88710,CC1=CC=C(C=C1)CC(C)(C)O,muguet;floral;green,164.120115132,3
88792,CC(C)(C)C1=C(C=CC(=C1)OC)OC,wood;vetiver,194.130679816,2
89284,CCCCCCCC(=CC1=CC=CC=C1)C=O,leaf;green;fruit,230.167065324,3
89307,CCCCCC(CC)OC(=O)CCC,citrus;green;musk;fruit;herb,200.177630008,5
89382,CC(CCC=C(C)C)CCOC(=O)C=C(C)C,floral;geranium;rose,238.193280072,3
89385,CCC(C)(CCCC(C)C)OC(=O)C,citrus;wood;fresh;floral;bergamot,200.177630008,5
89437,CC(C)C1CCC(CC1)(C)O,pine;lime;wood;sweet;herb;terpentine,156.15141526,6
89440,CC1CC(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)(C)C,musk;fruit;powdery;sweet;amber,258.198365452,5
89463,CCCC(CC(=O)OC)OC(=O)C,green;fruit,188.104858992,2
89464,CCCC(CC(=O)OCC)OC(=O)C,green;fruit,202.120509056,2
89479,CC1(CCCC23C1CC(CC2)(C(=O)O3)C)C,dry;animal;musk;amber,222.161979944,4
89539,CC1CC(=O)C(=C1C)O,caramel,126.06807956,1
89559,CCCCCC1C=CC(=O)O1,mint;fruit,154.099379688,2
89560,CCCCCCC(C=C)O,green;mushroom;earthy;oil;cream,142.135765196,5
89723,CC(CCC=C(C)C)CC=NO,citrus;lime;bergamot,169.146664228,3
89724,CC(=O)C1=CC(CCC1)(C)C,oil,152.120115132,1
89802,CC1=CC(=C(C=C1)O)C(=O)OC,leather;cherry;mint;fruit,166.06299418,4
90246,CC(C)CC(=O)SC,tomato;acid;potato;sulfur;mushroom;vegetable;ripe;sharp;cheese;fermented;dairy,132.060886004,11
90586,CCO[C@@H]1C[C@@H](CC(C1)(C)C)C,citrus;green;wood;fresh;herb;natural,170.167065324,6
90720,CC1=C(C(CCC1)(C)C)C=CC(C)OC(=O)C,berry;strawberry;raspberry;wood;floral;sweet;violet;jam,236.177630008,8
90733,CCCCCCCCCC=CCO,fat,184.182715388,1
90773,CC(CC(C)(C)C)C(=C)C=O,camphor;mint,154.135765196,2
90776,CC(CCC=C(C)C)C(=C)C=O,citrus;green;wood;fresh;bergamot,166.135765196,5
90785,CC1CCC2=C(CCC(CC12)C(C)(C)O)C,spice,222.198365452,1
90787,CCC(C)CC(=NO)CC,cortex;green;weedy;galbanum;leaf,143.131014164,5
90790,CC(CCC(C(=C)C)O)CCO,rose,172.14632988,1
90818,CCCCCCCCCCC=CC#N,citrus;wax;fresh;aldehyde,193.183049736,4
90843,CCOCCC(C)CCCC(C)C,citrus;green;fresh;floral;herb;clean;rose,186.198365452,7
90848,CCCCCCCCOC(=O)C=CC,mushroom;chemical;fruit;wine;hay,198.161979944,5
90884,CC1C(OC(C(O1)(C)O)C)(C)O,dairy;buttery;milk;cream,176.104858992,4
90899,CC(=O)C=CC12C(CCCC1(O2)C)(C)C,berry;wood;fruit;powdery;orris;sweet;violet,208.14632988,7
90927,CCCCCC(CCO)O,musk,146.130679816,1
90978,CC1(CCC(=O)C2C13CCC(C3)C2(C)C)C,dry;earthy;cedar;wood;tobacco;patchouli,220.182715388,6
90978,CC1(CCC(=O)C2C13CCC(C3)C2(C)C)C,wood;patchouli,220.182715388,2
90984,CC1(C2CCC(C1C2)(C)S)C,sulfur;berry;green;tropical;wood;weedy;cooling;terpentine,170.112921576,8
91116,CC(CCC=C(C)CCC=C(C)C)CO,wax;aldehyde,210.198365452,2
91147,CCCCC1C=C(CC(O1)C)C,geranium;green;earthy;vegetable;floral;spice,168.15141526,6
91195,CC1=CC(=O)C2(C1C2)C(C)C,pungent;mint,150.104465068,2
91226,CC(C)C(=O)OC1CC2CCC1(C2(C)C)C,camphor;nut,224.177630008,2
91337,CC(C1CCCC(C1)(C)C)OC=O,apple;wood;fresh;fruit;herb,184.14632988,5
91338,CC(C1CCCC(C1)(C)C)O,camphor;mint,156.15141526,2
91339,CC(C1CCCC(C1)(C)C)OC(=O)C,geranium;musk;fruit;floral;rose,198.161979944,5
91340,CCOC(C=CC1=CC=CC=C1)OCC,spice;cinnamon,206.130679816,2
91388,CC(=O)C1CCCC(C1)(C)C,cedar;wood;herb;mint,154.135765196,4
91410,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C,bland,508.52193141600003,1
91456,C[C@H]1[C@H]2C[C@]2(CC1=O)C(C)C,herb;warm,152.120115132,2
91457,C[C@]12CCCC(=C)[C@@H]1C[C@@H](CC2)C(C)(C)O,wood;green,222.198365452,2
91496,CC(=C)C1CCC2(C(C1)O2)C,citrus;fresh;herb;mint;clean,152.120115132,5
91497,CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C,floral;sweet;musk,258.198365452,3
91508,CC1(C2CC1C3(C(C2)O3)C)C,green,152.120115132,1
91604,CC(C)(CCCC1=CCC(CC1)C=O)O,muguet;wood;floral,210.161979944,3
91696,CC1C(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)C(C)C,dry;musk;sweet;amber;cream;herb,258.198365452,6
91850,CCCCCCCOC(=O)CC(C)C,animal;wood;fruit,200.177630008,3
91978,CC(C)CCOCCC1=CC=CC=C1,green;fresh;hyacinth;metal;cooling;leaf,192.15141526,6
92002,CC=C(C)C1CCC(O1)(C)C,citrus;green;wood;fresh;camphor;cooling;celery;sweet;herb;mint;spice,154.135765196,11
92083,CCC=CC=CC=CC=O,melon;cucumber;aldehyde;green,136.088815004,4
92108,CC1(C2CCC1(CC2)C)C,mild,138.140850576,1
92138,CC(=C)[C@@H]1C[C@@H](CC[C@@]1(C)C=C)C(C)(C)O,wood;rose;spice;green,222.198365452,4
92139,CC1=CC=C(C=C1)C(C)CCC=C(C)C,herb,202.172150704,1
92221,CC1([C@@H]2CC[C@@H](C2)C1=C)C,wood;fresh;camphor;herb,136.125200512,4
92231,C[C@@]1(CC[C@@H]2[C@@H]1[C@H]3[C@H](C3(C)C)CCC2=C)O,earthy;herb;fruit,220.182715388,3
92283,C(=O)[C@@H]([C@@H]1[C@@H]([C@@H](C(=O)O1)O)O)O,menthol,176.032087976,1
92292,CC1C(C2=C(C1(C)C)C(=O)CCC2)(C)C,wood;musk;spice;clean,206.167065324,4
92301,CC(=C[C@H](CC(=C)C=C)O)C,pine;balsamic,152.120115132,2
92313,CC1=C[C@H]2[C@H](CC1)C(=C)CC[C@@H]2C(C)C,herb;wood,204.187800768,2
92543,CC(CC1=CC=CC=C1)C(C)O,muguet;menthol;green;floral;rose,164.120115132,5
92572,CCCCCC(=O)OCC=CCCC,green;fruit,198.161979944,2
92606,CC1(CCC=C(C1)C(=O)CCC=C)C,narcissus;green;pineapple;earthy;fresh;hyacinth;fruit;weedy;galbanum,192.15141526,9
92776,CC1=CC[C@@H](C=C1)[C@@H](C)CCC=C(C)C,sharp;fresh;spice,204.187800768,3
92780,CC(C)C1CCC(=O)C=C1,wood;herb;spice,138.104465068,3
